sample_id,image_path,mask_path,boundary_path,category,e2e_group_id,slice_id
DME (21).E2E_Image 3,Images/Images_Manual/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 3.png,Masks/Masks_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 3.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 3.csv,DME,DME (21).E2E,Image 3
DME (21).E2E_Image 4,Images/Images_Manual/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 4.png,Masks/Masks_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 4.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 4.csv,DME,DME (21).E2E,Image 4
DME (21).E2E_Image 5,Images/Images_Manual/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 5.png,Masks/Masks_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 5.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 5.csv,DME,DME (21).E2E,Image 5
DME (21).E2E_Image 6,Images/Images_Manual/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 6.png,Masks/Masks_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 6.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 6.csv,DME,DME (21).E2E,Image 6
DME (21).E2E_Image 7,Images/Images_Manual/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 7.png,Masks/Masks_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 7.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 7.csv,DME,DME (21).E2E,Image 7
DME (21).E2E_Image 8,Images/Images_Manual/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 8.png,Masks/Masks_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 8.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 8.csv,DME,DME (21).E2E,Image 8
DME (21).E2E_Image 9,Images/Images_Manual/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 9.png,Masks/Masks_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 9.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (21).E2E/2- 25- 2017 10- 01- 34 PM/Image 9.csv,DME,DME (21).E2E,Image 9
DME (22).E2E_Image 1,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 1.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 1.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 1.csv,DME,DME (22).E2E,Image 1
DME (22).E2E_Image 10,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 10.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 10.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 10.csv,DME,DME (22).E2E,Image 10
DME (22).E2E_Image 11,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 11.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 11.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 11.csv,DME,DME (22).E2E,Image 11
DME (22).E2E_Image 12,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 12.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 12.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 12.csv,DME,DME (22).E2E,Image 12
DME (22).E2E_Image 13,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 13.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 13.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 13.csv,DME,DME (22).E2E,Image 13
DME (22).E2E_Image 14,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 14.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 14.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 14.csv,DME,DME (22).E2E,Image 14
DME (22).E2E_Image 15,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 15.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 15.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 15.csv,DME,DME (22).E2E,Image 15
DME (22).E2E_Image 16,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 16.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 16.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 16.csv,DME,DME (22).E2E,Image 16
DME (22).E2E_Image 17,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 17.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 17.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 17.csv,DME,DME (22).E2E,Image 17
DME (22).E2E_Image 18,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 18.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 18.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 18.csv,DME,DME (22).E2E,Image 18
DME (22).E2E_Image 19,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 19.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 19.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 19.csv,DME,DME (22).E2E,Image 19
DME (22).E2E_Image 2,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 2.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 2.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 2.csv,DME,DME (22).E2E,Image 2
DME (22).E2E_Image 3,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 3.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 3.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 3.csv,DME,DME (22).E2E,Image 3
DME (22).E2E_Image 4,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 4.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 4.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 4.csv,DME,DME (22).E2E,Image 4
DME (22).E2E_Image 5,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 5.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 5.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 5.csv,DME,DME (22).E2E,Image 5
DME (22).E2E_Image 6,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 6.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 6.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 6.csv,DME,DME (22).E2E,Image 6
DME (22).E2E_Image 7,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 7.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 7.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 7.csv,DME,DME (22).E2E,Image 7
DME (22).E2E_Image 8,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 8.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 8.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 8.csv,DME,DME (22).E2E,Image 8
DME (22).E2E_Image 9,Images/Images_Manual/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 9.png,Masks/Masks_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 9.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (22).E2E/2- 25- 2017 10- 03- 04 PM/Image 9.csv,DME,DME (22).E2E,Image 9
DME (28).E2E_Image 1,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 1.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 1.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 1.csv,DME,DME (28).E2E,Image 1
DME (28).E2E_Image 10,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 10.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 10.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 10.csv,DME,DME (28).E2E,Image 10
DME (28).E2E_Image 11,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 11.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 11.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 11.csv,DME,DME (28).E2E,Image 11
DME (28).E2E_Image 12,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 12.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 12.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 12.csv,DME,DME (28).E2E,Image 12
DME (28).E2E_Image 13,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 13.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 13.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 13.csv,DME,DME (28).E2E,Image 13
DME (28).E2E_Image 14,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 14.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 14.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 14.csv,DME,DME (28).E2E,Image 14
DME (28).E2E_Image 15,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 15.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 15.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 15.csv,DME,DME (28).E2E,Image 15
DME (28).E2E_Image 16,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 16.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 16.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 16.csv,DME,DME (28).E2E,Image 16
DME (28).E2E_Image 17,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 17.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 17.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 17.csv,DME,DME (28).E2E,Image 17
DME (28).E2E_Image 18,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 18.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 18.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 18.csv,DME,DME (28).E2E,Image 18
DME (28).E2E_Image 19,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 19.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 19.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 19.csv,DME,DME (28).E2E,Image 19
DME (28).E2E_Image 2,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 2.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 2.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 2.csv,DME,DME (28).E2E,Image 2
DME (28).E2E_Image 3,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 3.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 3.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 3.csv,DME,DME (28).E2E,Image 3
DME (28).E2E_Image 4,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 4.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 4.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 4.csv,DME,DME (28).E2E,Image 4
DME (28).E2E_Image 5,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 5.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 5.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 5.csv,DME,DME (28).E2E,Image 5
DME (28).E2E_Image 6,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 6.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 6.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 6.csv,DME,DME (28).E2E,Image 6
DME (28).E2E_Image 7,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 7.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 7.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 7.csv,DME,DME (28).E2E,Image 7
DME (28).E2E_Image 8,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 8.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 8.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 8.csv,DME,DME (28).E2E,Image 8
DME (28).E2E_Image 9,Images/Images_Manual/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 9.png,Masks/Masks_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 9.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (28).E2E/2- 25- 2017 10- 12- 57 PM/Image 9.csv,DME,DME (28).E2E,Image 9
DME (30).E2E_Image 1,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 1.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 1.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 1.csv,DME,DME (30).E2E,Image 1
DME (30).E2E_Image 10,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 10.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 10.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 10.csv,DME,DME (30).E2E,Image 10
DME (30).E2E_Image 11,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 11.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 11.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 11.csv,DME,DME (30).E2E,Image 11
DME (30).E2E_Image 12,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 12.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 12.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 12.csv,DME,DME (30).E2E,Image 12
DME (30).E2E_Image 13,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 13.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 13.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 13.csv,DME,DME (30).E2E,Image 13
DME (30).E2E_Image 14,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 14.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 14.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 14.csv,DME,DME (30).E2E,Image 14
DME (30).E2E_Image 15,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 15.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 15.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 15.csv,DME,DME (30).E2E,Image 15
DME (30).E2E_Image 16,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 16.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 16.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 16.csv,DME,DME (30).E2E,Image 16
DME (30).E2E_Image 17,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 17.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 17.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 17.csv,DME,DME (30).E2E,Image 17
DME (30).E2E_Image 18,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 18.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 18.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 18.csv,DME,DME (30).E2E,Image 18
DME (30).E2E_Image 19,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 19.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 19.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 19.csv,DME,DME (30).E2E,Image 19
DME (30).E2E_Image 2,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 2.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 2.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 2.csv,DME,DME (30).E2E,Image 2
DME (30).E2E_Image 3,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 3.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 3.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 3.csv,DME,DME (30).E2E,Image 3
DME (30).E2E_Image 4,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 4.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 4.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 4.csv,DME,DME (30).E2E,Image 4
DME (30).E2E_Image 5,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 5.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 5.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 5.csv,DME,DME (30).E2E,Image 5
DME (30).E2E_Image 6,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 6.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 6.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 6.csv,DME,DME (30).E2E,Image 6
DME (30).E2E_Image 7,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 7.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 7.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 7.csv,DME,DME (30).E2E,Image 7
DME (30).E2E_Image 8,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 8.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 8.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 8.csv,DME,DME (30).E2E,Image 8
DME (30).E2E_Image 9,Images/Images_Manual/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 9.png,Masks/Masks_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 9.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (30).E2E/2- 25- 2017 10- 16- 46 PM/Image 9.csv,DME,DME (30).E2E,Image 9
DME (31).E2E_Image 1,Images/Images_Manual/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 1.png,Masks/Masks_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 1.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 1.csv,DME,DME (31).E2E,Image 1
DME (31).E2E_Image 10,Images/Images_Manual/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 10.png,Masks/Masks_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 10.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 10.csv,DME,DME (31).E2E,Image 10
DME (31).E2E_Image 11,Images/Images_Manual/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 11.png,Masks/Masks_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 11.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 11.csv,DME,DME (31).E2E,Image 11
DME (31).E2E_Image 12,Images/Images_Manual/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 12.png,Masks/Masks_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 12.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 12.csv,DME,DME (31).E2E,Image 12
DME (31).E2E_Image 13,Images/Images_Manual/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 13.png,Masks/Masks_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 13.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 13.csv,DME,DME (31).E2E,Image 13
DME (31).E2E_Image 14,Images/Images_Manual/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 14.png,Masks/Masks_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 14.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (31).E2E/2- 25- 2017 10- 17- 51 PM/Image 14.csv,DME,DME (31).E2E,Image 14
